year,state,def_mt_2,def_mt_1
2008,VIRGINIA,4.718455949728484,6.018972864202854
2008,WASHINGTON,4.598043929857543,6.021754952398717
2008,WEST VIRGINIA,7.366170179473475,9.981736367968086
2008,WISCONSIN,4.5226209246646665,5.258757925827107
2008,WYOMING,15.363225258051717,17.132147685778243
2012,ALABAMA,4.204927300095007,2.7942132090949423
2012,ALASKA,2.381139887046335,-9.18391035446101
2012,ARIZONA,3.644830043837821,3.046096785361585
2012,ARKANSAS,4.114340330979993,2.627345306840345
2012,CALIFORNIA,4.192344610877474,1.7478412003713917
2012,COLORADO,3.7006165694025928,0.9423864326752573
2012,CONNECTICUT,4.113634426928003,3.6139268443663664
2012,DELAWARE,4.149853430415984,1.548440877899493
2012,FLORIDA,3.7634907418898855,3.0300882222827674
2012,GEORGIA,3.739829075611012,3.1983350627346807
2012,HAWAII,4.120054611060708,3.036699953195021
2012,IDAHO,4.846764386301983,2.3500826687700815
2012,ILLINOIS,4.768092906893817,3.0245172276745835
2012,INDIANA,5.292675382623702,3.736541344454669
2012,IOWA,5.564425920965399,3.222480714973419
2012,KANSAS,5.54617614099866,2.7994439309703356
2012,KENTUCKY,4.429696283908235,4.098994057396177
2012,LOUISIANA,9.554571523805766,-0.22987404740052453
2012,MAINE,3.920683095977129,3.7046307926311695
2012,MARYLAND,3.381138588426902,3.0680665519179806
2012,MASSACHUSETTS,3.5649022306725398,2.522954849645842
2012,MICHIGAN,3.6339326689621476,4.044765754692237
2012,MINNESOTA,4.7072671864954785,3.0041190782468474
2012,MISSISSIPPI,4.958320515290637,2.597526763326674
2012,MISSOURI,4.2017411546089845,3.2925537292573637
2012,MONTANA,6.410667751805743,2.1706838886353497
2012,NEBRASKA,6.448780327976289,2.9517712711713884
2012,NEVADA,4.138144564744839,2.8966732080423663
2012,NEW HAMPSHIRE,3.5195454909968005,3.1036144736062976
2012,NEW JERSEY,4.293245588543271,3.2790176421224393
2012,NEW MEXICO,3.54419907459389,-0.8264637984879419
2012,NEW YORK,4.40831963457855,2.0815500401056175
2012,NORTH CAROLINA,4.239935661370842,3.2042217900169145
2012,NORTH DAKOTA,6.281498590096479,1.1211577480156665
2012,OHIO,4.6879885589911074,3.25042104337232
2012,OKLAHOMA,4.068251846877979,-2.938945280179761
2012,OREGON,3.1052071072249277,2.088735197272973
2012,PENNSYLVANIA,3.801571195931852,3.1831261201722194
2012,RHODE ISLAND,3.7690804009840484,3.089667178215394
2012,SOUTH CAROLINA,3.7808995538406,3.812870005482294
2012,SOUTH DAKOTA,6.649758932699279,0.11217236270995024
2012,TENNESSEE,4.140726832598829,3.7019500050061938
2012,TEXAS,5.136844747910718,-1.9969002949904224
2012,UTAH,4.40920941975127,1.5365795502958024
2012,VERMONT,3.638174746229028,3.017977354800694
2012,VIRGINIA,3.337295933136053,3.1276545162217007
2012,WASHINGTON,4.238520724338146,3.09810259250185
2012,WEST VIRGINIA,4.780094153369685,4.250507729194508
2012,WISCONSIN,4.054822918588052,3.8176223859491154
2012,WYOMING,6.305349953689832,-5.8239299499468045
2016,ALABAMA,2.668517536146453,3.9605806211401307
2016,ALASKA,-10.289142186377386,4.238376620740314
2016,ARIZONA,3.481797103600237,3.8699196855448648
2016,ARKANSAS,1.6269102478122965,3.9422917720131068
2016,CALIFORNIA,2.2470760463490613,3.511962719698225
2016,COLORADO,-0.20235759779702045,3.645440077574369
2016,CONNECTICUT,3.6247934815970995,4.587352071350992
2016,DELAWARE,4.585827399541098,5.258076288764557
2016,FLORIDA,3.7708250442193503,4.216530526465201
2016,GEORGIA,3.6122582477201792,4.270039533226644
2016,HAWAII,3.9406628236545505,4.435850278320408
2016,IDAHO,1.675641078009038,3.3964197649470007
2016,ILLINOIS,3.4900532700533837,4.0693934381552
2016,INDIANA,2.9088151712839405,3.5277134417839973
2016,IOWA,2.259197962731041,3.887127053784911
2016,KANSAS,1.0314852949732556,3.3296845210779136
2016,KENTUCKY,3.0217043639990004,3.5884363300523914
2016,LOUISIANA,-2.808275198871668,2.2868423076449096
2016,MAINE,3.8772695765616927,4.391177303337113
2016,MARYLAND,3.6631570591171725,3.874123024246434
2016,MASSACHUSETTS,3.9159953218442567,4.185319228139939
2016,MICHIGAN,4.198576310031532,4.020140304278108
2016,MINNESOTA,2.6962172674875884,3.3939494662857728
2016,MISSISSIPPI,1.8806027949084037,4.005340853339923
2016,MISSOURI,3.527525226429007,4.138934739009281
2016,MONTANA,-0.6826794318434914,3.0758103634343392
2016,NEBRASKA,1.157306692058091,3.7143031848266617
2016,NEVADA,4.321018011209055,3.904813999361356
2016,NEW HAMPSHIRE,3.4036665215460005,3.9614776033737087
2016,NEW JERSEY,3.4623296274180815,3.9597339085778005
2016,NEW MEXICO,-2.7961066747703156,3.589680777425186
2016,NEW YORK,4.567102957967029,5.727228045535937
2016,NORTH CAROLINA,4.196206619021736,4.529596448352646
2016,NORTH DAKOTA,-5.358703982739,3.6966603218550054
2016,OHIO,2.887336475673874,3.7380400743393327
2016,OKLAHOMA,-9.575577764135312,3.840092944655682
2016,OREGON,2.7645935138935096,3.8075693381436793
2016,PENNSYLVANIA,1.824450002833622,3.6585906731511075
2016,RHODE ISLAND,3.910112503955321,4.333816504568455
2016,SOUTH CAROLINA,3.966943844132431,4.4980587342442035
2016,SOUTH DAKOTA,2.253770388544507,4.323414313268592
2016,TENNESSEE,4.210739436992705,4.087646929029032
2016,TEXAS,-5.5935375771547395,3.248028542567938
2016,UTAH,2.7979559885745964,3.7639687080500694
2016,VERMONT,3.415040326944596,4.10622505378353
2016,VIRGINIA,3.7809744719930816,3.909885250138445
2016,WASHINGTON,2.426282301882954,3.8119281660131454
2016,WEST VIRGINIA,-1.6461584372948423,2.9996101088150873
2016,WISCONSIN,3.3262596476388406,4.125239320504082
2016,WYOMING,-7.798945285311875,1.8989165659742069
2020,ALABAMA,3.275032909254705,4.536341461498861
2020,ALASKA,-3.3340156544398147,9.873057739260705
2020,ARIZONA,4.495426495701826,3.80004529939999
2020,ARKANSAS,3.593697180602451,3.9501839944829698
2020,CALIFORNIA,3.0881903150330015,3.4738072202874726
2020,COLORADO,1.9700768780132494,4.832052182281732
2020,CONNECTICUT,4.369532728615777,3.597787682473741
2020,DELAWARE,4.009428777845203,6.661011117523508
2020,FLORIDA,4.4943048843959055,3.6793348373229007
2020,GEORGIA,3.870318202086831,3.380930620904654
2020,HAWAII,3.810290299120611,4.145056706480799
2020,IDAHO,4.3766006523065615,3.711230033619506
2020,ILLINOIS,3.8284950186613598,4.061046873602314
2020,INDIANA,2.70644096249284,3.9872640063365328
2020,IOWA,4.142919451770388,3.6432593029914973
2020,KANSAS,3.0179969627554204,3.879925831455955
2020,KENTUCKY,3.461571165593469,3.7515751926580743
2020,LOUISIANA,-2.1806644443774337,8.910179163676336
2020,MAINE,4.730170593615557,3.8098371308711965
2020,MARYLAND,4.308198286642462,3.5639036963318826
2020,MASSACHUSETTS,4.1740126348496,3.585286295930601
2020,MICHIGAN,3.8240448110307357,2.7082865623540453
2020,MINNESOTA,3.7285634484355956,3.8860696654065663
2020,MISSISSIPPI,2.767769669520548,4.8960146334913635
2020,MISSOURI,4.341452875101814,3.585522652505957
2020,MONTANA,2.1881667853204334,6.672174475253567
2020,NEBRASKA,4.454559929103286,3.483839404135969
2020,NEVADA,4.142203457121441,4.278641567136154
2020,NEW HAMPSHIRE,4.493035890721897,3.256565066667938
2020,NEW JERSEY,3.5117614587456325,3.6954489054142226
2020,NEW MEXICO,-0.6167835884958839,6.154072536139377
2020,NEW YORK,4.470659562513668,5.152770702841747
2020,NORTH CAROLINA,4.420961959311587,3.823709588603097
2020,NORTH DAKOTA,-4.956595000236696,7.7457544076137586
2020,OHIO,3.140610858855708,4.337917274987935
2020,OKLAHOMA,-3.971805728064992,9.256474757311505
2020,OREGON,3.9704882428136967,3.2610924158023247
2020,PENNSYLVANIA,2.855039057186759,3.9834909486826886
2020,RHODE ISLAND,4.56254015394717,3.8985801963377975
2020,SOUTH CAROLINA,4.444398208258771,3.5147503825081916
2020,SOUTH DAKOTA,4.0393677426558305,5.750334743390684
2020,TENNESSEE,4.311350603313113,3.258211283586121
2020,TEXAS,-2.170125035675452,7.36374554216046
2020,UTAH,3.091217899331644,4.837201713793093
2020,VERMONT,4.637567152226274,3.5980071998995777
2020,VIRGINIA,4.216321072085472,3.1987758339273142
2020,WASHINGTON,3.584247779058014,2.9561603079379273
2020,WEST VIRGINIA,0.6485655094715659,6.719716844301216
2020,WISCONSIN,4.3233396037831495,3.143273412980485
2020,WYOMING,-2.4964206715998083,9.363752020248373
